,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
145,145,840,0,Playing together as a family.,Getting together as a family.,1.043571906,0,True,1.7142213381829274,0,True,0.6706494321829275
146,146,840,0,Playing together as a family.,playing together as a family on a summer s day.,1.176486495,0,True,1.7142213381829274,0,True,0.5377348431829274
147,147,840,0,We bring his DS or Ipad to help keep our son settled and sitting down while we are at the doctors etc.,We take his DS or IPad to keep our son settled and sitting down while we are out.,1.982495599,4,False,1.7142213381829274,0,True,-0.2682742608170725
148,148,840,0,We bring his DS or Ipad to help keep our son settled and sitting down while we are at the doctors etc.,"They know their son will not be able to have his favorite thing, maybe a doll so they take his favorite activity along.",2.764140168,4,False,1.7142213381829274,0,True,-1.0499188298170723
149,149,840,0,We bring his DS or Ipad to help keep our son settled and sitting down while we are at the doctors etc.,"We bring his DS or Ipad to help keep our son settled and sitting down while we are at the doctors, etc.",1.651160296,0,True,1.7142213381829274,0,True,0.0630610421829274
150,150,840,0,We bring his DS or Ipad to help keep our son settled and sitting down while we are at the doctors etc.,We bring his laptop to help him become more comfortable and settled while we are at the doctors etc.,1.628585856,0,True,1.7142213381829274,0,True,0.0856354821829274
151,151,840,0,We bring his DS or Ipad to help keep our son settled and sitting down while we are at the doctors etc.,We bring his DS or Ipad to help keep our son settled and sitting down while we are at the doctors.,1.990780125,1,False,1.7142213381829274,0,True,-0.2765587868170724
152,152,840,4,We haven't done too many community events just for the fact its so many people and crowded.  Its just too much stimulation for our son.,We haven't gone too many community events since its so many people and crowded. Its just too much stimulation for our son.,0.693682793,4,True,2.1962278431239506,0,False,1.5025450501239506
153,153,840,4,We haven't done too many community events just for the fact its so many people and crowded.  Its just too much stimulation for our son.,We haven't done too many community events because it's so many people and crowded. It's just too much stimulation for our young son.,0.695282995,4,True,2.1962278431239506,0,False,1.500944848123951
154,154,840,4,We haven't done too many community events just for the fact its so many people and crowded.  Its just too much stimulation for our son.,We did most of the community events but we were too busy and had too much stimulation.,0.999253273,4,True,2.1962278431239506,0,False,1.1969745701239507
155,155,840,4,We haven't done too many community events just for the fact its so many people and crowded.  Its just too much stimulation for our son.,We haven't done too many community events just the fact its so many people and crowded. Its just too much stimulation for our son.,0.718277501,4,True,2.1962278431239506,0,False,1.4779503421239506
156,156,840,4,We haven't done too many community events just for the fact its so many people and crowded.  Its just too much stimulation for our son.,"When it comes to community events, we prefer smaller gatherings.",1.189809759,4,True,2.1962278431239506,0,False,1.0064180841239505
157,157,840,4,We haven't done too many community events just for the fact its so many people and crowded.  Its just too much stimulation for our son.,We haven't done too many community events just for the fact the it is so many people and crowded.,1.115329191,4,True,2.1962278431239506,0,False,1.0808986521239503
158,158,840,4,We haven't done too many community events just for the fact its so many people and crowded.  Its just too much stimulation for our son.,We haven't done too many community events just for the fact its so many people and crowded. Its just too much stimulation for our son.,0.700516102,4,True,2.1962278431239506,0,False,1.4957117411239509
159,159,840,4,We haven't done too many community events just for the fact its so many people and crowded.  Its just too much stimulation for our son.,We haven't done too many community events just for the fact its so many people and crowded. Its just too much stimulation for us.,0.809426715,4,True,2.1962278431239506,0,False,1.3868011281239507
160,160,840,0,We have a new sand box in our back yard and we take out all our trucks and trains.  He loves to reenact books or movies.,We have a new sandbox in our back yard and we take out all our trucks and trains. He loves to reenact trains or movies.,1.854220657,4,False,1.7142213381829274,0,True,-0.1399993188170725
161,161,840,0,We have a new sand box in our back yard and we take out all our trucks and trains.  He loves to reenact books or movies.,We have a new sandbox in our back yard and we take out all our trucks and trains. He loves to reenact books or movies.,1.933494251,4,False,1.7142213381829274,0,True,-0.2192729128170725
162,162,840,0,We have a new sand box in our back yard and we take out all our trucks and trains.  He loves to reenact books or movies.,We have a sandbox in our back yard and we take out all our trucks and trains. He loves to reenact books or movies.,1.847725681,0,True,1.7142213381829274,0,True,-0.1335043428170725
163,163,840,0,We have a new sand box in our back yard and we take out all our trucks and trains.  He loves to reenact books or movies.,We have a new sand box in our back yard and we take out all our trucks and trains. He loves to reenact books or movies.,1.949821365,4,False,1.7142213381829274,0,True,-0.2356000268170726
164,164,840,0,We have a new sand box in our back yard and we take out all our trucks and trains.  He loves to reenact books or movies.,We have a new sand box in our back yard and he plays in it with all his trucks and trains. He loves to reenact books or movies.,2.392576893,4,False,1.7142213381829274,0,True,-0.6783555548170728
165,165,840,0,We have a new sand box in our back yard and we take out all our trucks and trains.  He loves to reenact books or movies.,We have a sandbox in our back yard and my four year old son takes out all of our trucks and trains. He loves to reenact books or movies.,2.294043058,4,False,1.7142213381829274,0,True,-0.5798217198170728
166,166,840,0,We have a new sand box in our back yard and we take out all our trucks and trains.  He loves to reenact books or movies.,We have a new sand box in our back yard and all of our trucks and trains come out. He loves to reenact books and movies.,2.120702257,4,False,1.7142213381829274,0,True,-0.4064809188170726
167,167,840,0,"Our son has his own room with some of his favourite toys, books, etc that he can play with. ","Our son has his own room full of some of his favourite toys, books, etc that he can play with.",2.058954185,4,False,1.7142213381829274,0,True,-0.3447328468170727
168,168,840,0,"Our son has his own room with some of his favourite toys, books, etc that he can play with. ","Our son has his own room where he keeps his own favourite toys, books, etc.",2.157712966,4,False,1.7142213381829274,0,True,-0.4434916278170726
169,169,840,0,"Our son has his own room with some of his favourite toys, books, etc that he can play with. ","Our son has his own room with some of his favourite toys, books, etc that he can play with.",1.994488865,4,False,1.7142213381829274,0,True,-0.2802675268170727
170,170,840,0,"Our son has his own room with some of his favourite toys, books, etc that he can play with. ",The room is very clean and neat so my son can play in there.,2.586614178,4,False,1.7142213381829274,0,True,-0.8723928398170726
171,171,840,0,"Our son has his own room with some of his favourite toys, books, etc that he can play with. ","Our son has his own room with his own favourite toys, books, etc that he can play with.",2.253658827,4,False,1.7142213381829274,0,True,-0.5394374888170728
172,172,840,0,"Our son has his own room with some of his favourite toys, books, etc that he can play with. ","Our son has his own room with some of his favourite toys (books, etc) that he can play with.",2.101592264,4,False,1.7142213381829274,0,True,-0.3873709258170728
173,173,840,0,"Our son has his own room with some of his favourite toys, books, etc that he can play with. ","Our son has his own room with some of his favorite toys, books, etc that he can play with.",2.080537694,4,False,1.7142213381829274,0,True,-0.3663163558170728
